expt_no_true,expt_no,sit_probability,bend_probability,stand_probability,tampered_probability,inaction_probability,w_bl,w_br,w_b_sum,w_b_change,w_fl,w_fr,w_f_sum,w_f_change,v_bidet,v_tissue,label,sit_total,bend_total,stand_total,tampered_total,inaction_total,predicted_label
42,9,1.21E-06,3.64E-08,0.999997139,1.68E-06,2.06E-09,636.84,434.02,1070.86,5.61,761.6,839.67,1601.27,58.06,5,1,1,8.23E-07,2.48E-08,0.999998055,1.14E-06,1.40E-09,1
42,9,1.09E-05,1.62E-07,0.99995661,3.24E-05,2.06E-09,636.79,439.92,1076.71,5.85,792.22,851.31,1643.53,42.26,4,1,1,7.41E-06,1.10E-07,0.999970495,2.20E-05,1.40E-09,1
42,9,4.99E-05,9.02E-07,0.990343318,0.00960575,2.06E-09,636.81,444.86,1081.67,4.96,793.23,841.27,1634.5,-9.03,4,1,1,3.39E-05,6.13E-07,0.993433456,0.00653191,1.40E-09,1
42,9,1.25E-06,2.69E-07,0.006371705,0.993626822,2.06E-09,636.76,449.54,1086.3,4.63,778.37,829.92,1608.29,-26.21,4,1,1,0,0,0,0,0,1
42,9,3.39E-08,1.65E-08,7.67E-05,0.999923235,2.06E-09,636.78,453.4,1090.18,3.88,786.45,822.89,1609.34,1.05,4,1,1,0,0,0,0,0,1
44,10,1,8.51E-11,2.36E-10,6.85E-13,2.06E-09,2.73,39.33,42.06,0,NA,NA,NA,0,0,0,0,1,5.79E-11,1.60E-10,4.66E-13,1.40E-09,0
44,10,1,1.03E-10,3.79E-10,1.01E-12,2.06E-09,0,26,26,-16.06,2.5,0,2.5,2.5,0,0,0,1,7.00E-11,2.58E-10,6.87E-13,1.40E-09,0
44,10,1,1.36E-10,5.66E-10,1.50E-12,2.06E-09,0.33,36.44,36.77,10.77,4.7,0,4.7,2.2,0,0,0,1,9.25E-11,3.85E-10,1.02E-12,1.40E-09,0
44,10,1,1.18E-10,4.83E-10,1.25E-12,2.06E-09,6.29,43.63,49.92,13.15,9.65,0,9.65,4.95,0,0,0,1,8.02E-11,3.28E-10,8.50E-13,1.40E-09,0
44,10,1,1.19E-10,4.64E-10,1.18E-12,2.06E-09,5.12,45.37,50.49,0.57,8.96,0,8.96,-0.69,0,0,0,1,8.09E-11,3.16E-10,8.02E-13,1.40E-09,0
44,10,1,1.18E-10,4.57E-10,1.17E-12,2.06E-09,4.29,46.91,51.2,0.71,8.32,0,8.32,-0.64,0,0,0,1,8.02E-11,3.11E-10,7.96E-13,1.40E-09,0
44,10,1,8.53E-11,3.69E-10,9.59E-13,2.06E-09,3.69,48.18,51.87,0.67,7.86,0,7.86,-0.46,0,0,0,1,5.80E-11,2.51E-10,6.52E-13,1.40E-09,0
44,10,1,8.17E-11,2.61E-10,7.53E-13,2.06E-09,3.22,48.85,52.07,0.2,7,0,7,-0.86,0,0,0,1,5.56E-11,1.77E-10,5.12E-13,1.40E-09,0
44,10,1,8.53E-11,2.48E-10,7.25E-13,2.06E-09,2.56,53.39,55.95,3.88,6.48,0,6.48,-0.52,0,0,0,1,5.80E-11,1.69E-10,4.93E-13,1.40E-09,0
44,10,1,7.39E-11,1.93E-10,6.34E-13,2.06E-09,2.6,53.81,56.41,0.46,6.34,0,6.34,-0.14,0,0,0,1,5.03E-11,1.31E-10,4.31E-13,1.40E-09,0
44,10,1,1.23E-09,5.33E-10,4.07E-12,2.06E-09,2.55,54.05,56.6,0.19,6.31,0.08,6.39,0.05,0,0,0,1,8.36E-10,3.62E-10,2.77E-12,1.40E-09,0
44,10,1,2.54E-09,2.65E-10,3.92E-12,2.06E-09,2.74,54.04,56.78,0.18,6.28,0.07,6.35,-0.04,0,0,0,1,1.73E-09,1.80E-10,2.67E-12,1.40E-09,0
44,10,1,4.19E-09,2.75E-10,4.62E-12,2.06E-09,3.2,54.53,57.73,0.95,6.11,0.06,6.17,-0.18,0,0,0,1,2.85E-09,1.87E-10,3.14E-12,1.40E-09,0
44,10,1,3.52E-09,2.87E-10,4.24E-12,2.06E-09,3.32,54.72,58.04,0.31,6.03,0.06,6.09,-0.08,0,0,0,1,2.39E-09,1.95E-10,2.88E-12,1.40E-09,0
44,10,1,8.09E-09,4.15E-10,6.77E-12,2.06E-09,3.36,55.03,58.39,0.35,5.97,0.06,6.03,-0.06,0,0,0,1,5.50E-09,2.82E-10,4.60E-12,1.40E-09,0
44,10,1,5.28E-09,3.41E-10,5.63E-12,2.06E-09,3.28,55.09,58.37,-0.02,5.74,0.05,5.79,-0.24,0,0,0,1,3.59E-09,2.32E-10,3.83E-12,1.40E-09,0
44,10,1,5.02E-09,2.89E-10,4.70E-12,2.06E-09,3.1,55.35,58.45,0.08,5.75,0.35,6.1,0.31,0,0,0,1,3.41E-09,1.97E-10,3.20E-12,1.40E-09,0
44,10,1,4.86E-09,2.30E-10,4.29E-12,2.06E-09,2.93,55.7,58.63,0.18,5.71,0.33,6.04,-0.06,0,0,0,1,3.30E-09,1.56E-10,2.92E-12,1.40E-09,0
44,10,1,1.36E-09,2.93E-10,3.55E-12,2.06E-09,3.51,55.78,59.29,0.66,5.67,0.32,5.99,-0.05,0,0,0,1,9.25E-10,1.99E-10,2.41E-12,1.40E-09,0
44,10,1,3.22E-10,4.08E-10,2.06E-12,2.06E-09,3.59,55.79,59.38,0.09,5.64,0.3,5.94,-0.05,0,0,0,1,2.19E-10,2.77E-10,1.40E-12,1.40E-09,0
44,10,1,1.59E-10,3.91E-10,1.01E-12,2.06E-09,3.59,55.79,59.38,0,5.64,0.3,5.94,0,0,0,0,1,1.08E-10,2.66E-10,6.87E-13,1.40E-09,0
44,10,1,2.13E-10,6.51E-10,2.10E-12,2.06E-09,3.87,56.22,60.09,0.71,6.43,0.28,6.71,0.77,0,0,0,1,1.45E-10,4.43E-10,1.43E-12,1.40E-09,0
44,10,1,1.89E-10,4.73E-10,1.65E-12,2.06E-09,3.73,56.21,59.94,-0.15,6.13,0.27,6.4,-0.31,1,0,0,1,1.29E-10,3.22E-10,1.12E-12,1.40E-09,0
44,10,1,1.78E-10,3.88E-10,1.37E-12,2.06E-09,3.56,57.26,60.82,0.88,5.94,0.26,6.2,-0.2,1,0,0,1,1.21E-10,2.64E-10,9.32E-13,1.40E-09,0
44,10,1,1.58E-10,3.11E-10,1.10E-12,2.06E-09,3.67,57.5,61.17,0.35,5.81,0.25,6.06,-0.14,1,0,0,1,1.07E-10,2.11E-10,7.48E-13,1.40E-09,0
44,10,1,1.48E-10,2.53E-10,9.17E-13,2.06E-09,3.56,57.67,61.23,0.06,5.6,0.24,5.84,-0.22,1,0,0,1,1.01E-10,1.72E-10,6.24E-13,1.40E-09,0
44,10,1,1.45E-10,2.37E-10,9.60E-13,2.06E-09,3.55,57.93,61.48,0.25,5.64,0.22,5.86,0.02,2,0,0,1,9.86E-11,1.61E-10,6.53E-13,1.40E-09,0
44,10,1,2.35E-10,3.42E-10,1.57E-12,2.06E-09,3.45,58.47,61.92,0.44,5.57,0.22,5.79,-0.07,2,0,0,1,1.60E-10,2.33E-10,1.07E-12,1.40E-09,0
44,10,1,1.69E-10,1.91E-10,1.11E-12,2.06E-09,3.63,58.77,62.4,0.48,5.51,0.21,5.72,-0.07,2,0,0,1,1.15E-10,1.30E-10,7.55E-13,1.40E-09,0
44,10,1,1.98E-10,2.15E-10,1.34E-12,2.06E-09,4.02,59,63.02,0.62,6.02,0.2,6.22,0.5,2,0,0,1,1.35E-10,1.46E-10,9.11E-13,1.40E-09,0
44,10,1,1.57E-10,2.06E-10,1.06E-12,2.06E-09,4.33,59.22,63.55,0.53,6.09,0.2,6.29,0.07,2,0,0,1,1.07E-10,1.40E-10,7.21E-13,1.40E-09,0
44,10,1,1.27E-10,1.89E-10,8.33E-13,2.06E-09,4.43,59.51,63.94,0.39,5.94,0.33,6.27,-0.02,2,0,0,1,8.64E-11,1.29E-10,5.66E-13,1.40E-09,0
44,10,1,1.23E-10,1.75E-10,7.84E-13,2.06E-09,4.38,59.75,64.13,0.19,5.72,0.33,6.05,-0.22,2,0,0,1,8.36E-11,1.19E-10,5.33E-13,1.40E-09,0
44,10,1,1.24E-10,1.68E-10,8.11E-13,2.06E-09,4.29,59.92,64.21,0.08,5.51,0.32,5.83,-0.22,3,0,0,1,8.43E-11,1.14E-10,5.51E-13,1.40E-09,0
44,10,1,1.33E-10,1.95E-10,8.64E-13,2.06E-09,4.53,59.52,64.05,-0.16,5.38,0.31,5.69,-0.14,3,0,0,1,9.04E-11,1.33E-10,5.88E-13,1.40E-09,0
44,10,1,1.10E-10,1.88E-10,7.47E-13,2.06E-09,4.58,59.7,64.28,0.23,5.26,0.3,5.56,-0.13,3,0,0,1,7.48E-11,1.28E-10,5.08E-13,1.40E-09,0
44,10,1,1.04E-10,1.54E-10,6.88E-13,2.06E-09,4.67,59.92,64.59,0.31,5.15,0.29,5.44,-0.12,3,0,0,1,7.07E-11,1.05E-10,4.68E-13,1.40E-09,0
44,10,1,1.09E-10,1.91E-10,7.55E-13,2.06E-09,4.75,60.04,64.79,0.2,5.01,0.28,5.29,-0.15,3,0,0,1,7.41E-11,1.30E-10,5.13E-13,1.40E-09,0
44,10,1,1.16E-10,2.24E-10,8.29E-13,2.06E-09,5.12,60.45,65.57,0.78,4.91,0.37,5.28,-0.01,4,0,0,1,7.89E-11,1.52E-10,5.64E-13,1.40E-09,0
44,10,1,1.01E-10,2.68E-10,9.01E-13,2.06E-09,5.08,60.55,65.63,0.06,4.82,0.36,5.18,-0.1,4,0,0,1,6.87E-11,1.82E-10,6.13E-13,1.40E-09,0
44,10,1,1.10E-10,2.81E-10,1.05E-12,2.06E-09,5.14,60.68,65.82,0.19,4.73,0.35,5.08,-0.1,4,0,0,1,7.48E-11,1.91E-10,7.14E-13,1.40E-09,0
44,10,1,9.50E-11,2.58E-10,9.29E-13,2.06E-09,5.5,60.63,66.13,0.31,27.39,0.33,27.72,22.64,4,0,1,1,6.46E-11,1.75E-10,6.32E-13,1.40E-09,0
44,10,1,4.84E-09,4.35E-10,1.06E-10,2.06E-09,5.76,59.68,65.44,-0.69,137.84,19.46,157.3,129.58,4,0,1,1,3.29E-09,2.96E-10,7.21E-11,1.40E-09,0
44,10,0.932355967,0.048429042,9.35E-07,0.019214061,2.06E-09,5.95,59.19,65.14,-0.3,453.95,110.23,564.18,406.88,4,0,1,0.634002058,0.352931749,0.320000636,0.333065561,1.40E-09,0
44,10,0.005893311,0.981684278,4.44E-07,0.012421977,2.06E-09,5.99,58.71,64.7,-0.44,767.18,323.51,1090.69,526.51,4,0,1,0.004007451,0.667545309,3.02E-07,0.008446944,1.40E-09,1
44,10,0.00098391,0.998997859,3.81E-08,1.82E-05,2.06E-09,6.05,58.32,64.37,-0.33,865.11,536.52,1401.63,310.94,4,0,1,0.000669059,0.679318544,2.59E-08,1.24E-05,1.40E-09,1
44,10,2.72E-05,0.999972583,7.66E-09,1.11E-07,2.06E-09,6.08,58.02,64.1,-0.27,886.16,521.24,1407.4,5.77,4,0,1,1.85E-05,0.679981356,5.21E-09,7.55E-08,1.40E-09,1
44,10,3.47E-06,0.999996543,3.22E-09,2.81E-09,2.06E-09,5.9,58.1,64,-0.1,850.36,411.67,1262.03,-145.37,4,0,1,2.36E-06,0.679997649,2.19E-09,1.91E-09,1.40E-09,1
44,10,4.09E-07,0.999999642,1.20E-09,4.57E-11,2.06E-09,5.69,57.92,63.61,-0.39,861.67,595.58,1457.25,195.22,4,0,1,2.78E-07,0.679999757,8.16E-10,3.11E-11,1.40E-09,1
44,10,1.55E-07,0.999999881,1.35E-09,1.39E-11,2.06E-09,5.69,57.92,63.61,0,861.67,595.58,1457.25,0,4,0,1,1.05E-07,0.679999919,9.18E-10,9.45E-12,1.40E-09,1
44,10,2.87E-07,0.999999642,2.80E-08,6.23E-11,2.06E-09,5.89,58,63.89,0.28,805.11,630.87,1435.98,-21.27,4,0,1,1.95E-07,0.679999757,1.90E-08,4.24E-11,1.40E-09,1
44,10,1.10E-05,0.045916436,0.954068157,4.29E-06,2.06E-09,5.73,58.93,64.66,0.77,608.14,613.63,1221.77,-214.21,4,0,1,7.48E-06,0.031223176,0.648766347,2.92E-06,0.320000001,1
44,10,7.73E-08,9.93E-08,0.999999642,1.13E-07,2.06E-09,5.96,59.05,65.01,0.35,524.68,636.06,1160.74,-61.03,4,0,1,5.26E-08,6.75E-08,0.999999757,7.68E-08,1.40E-09,1
44,10,1.56E-07,6.70E-08,0.999999642,1.44E-07,2.06E-09,6.15,59.73,65.88,0.87,410.96,631.88,1042.84,-117.9,4,0,1,1.06E-07,4.56E-08,0.999999757,9.79E-08,1.40E-09,1
44,10,2.25E-07,6.72E-08,0.999999523,1.44E-07,2.06E-09,6.23,59.7,65.93,0.05,270.78,628,898.78,-144.06,4,0,1,1.53E-07,4.57E-08,0.999999676,9.79E-08,1.40E-09,1
44,10,4.37E-07,7.27E-08,0.999999285,1.71E-07,2.06E-09,6.31,59.64,65.95,0.02,148.52,626.4,774.92,-123.86,4,0,1,2.97E-07,4.94E-08,0.999999514,1.16E-07,1.40E-09,1
44,10,5.85E-07,9.01E-08,0.999999046,2.03E-07,2.06E-09,6.25,59.91,66.16,0.21,92.39,596.43,688.82,-86.1,4,0,1,3.98E-07,6.13E-08,0.999999351,1.38E-07,1.40E-09,1
44,10,7.38E-07,1.51E-07,0.999998808,3.09E-07,2.06E-09,6.08,59.95,66.03,-0.13,229.42,610.68,840.1,151.28,4,0,1,5.02E-07,1.03E-07,0.999999189,2.10E-07,1.40E-09,1
44,10,4.81E-07,9.24E-08,0.999999166,1.87E-07,2.06E-09,6.1,59.23,65.33,-0.7,390.28,620.1,1010.38,170.28,4,0,1,3.27E-07,6.28E-08,0.999999433,1.27E-07,1.40E-09,1
44,10,4.16E-07,7.94E-08,0.999999404,1.56E-07,2.06E-09,6.18,59.3,65.48,0.15,515.94,633.21,1149.15,138.77,4,0,1,2.83E-07,5.40E-08,0.999999595,1.06E-07,1.40E-09,1
44,10,2.85E-07,7.75E-08,0.999999523,1.49E-07,2.06E-09,6.25,59.44,65.69,0.21,544.34,645.69,1190.03,40.88,4,0,1,1.94E-07,5.27E-08,0.999999676,1.01E-07,1.40E-09,1
44,10,3.93E-07,8.27E-08,0.999999285,1.83E-07,2.06E-09,6.32,59.6,65.92,0.23,573.53,659.33,1232.86,42.83,4,0,1,2.67E-07,5.62E-08,0.999999514,1.24E-07,1.40E-09,1
47,11,1,4.49E-10,8.43E-10,3.75E-11,2.06E-09,0,0,0,0,NA,NA,NA,0,0,0,0,1,3.05E-10,5.73E-10,2.55E-11,1.40E-09,0
47,11,1,2.82E-10,4.04E-10,1.23E-11,2.06E-09,305,454.5,759.5,0,NA,NA,NA,0,0,0,0,1,1.92E-10,2.75E-10,8.36E-12,1.40E-09,0
47,11,1,2.08E-10,6.48E-10,1.27E-11,2.06E-09,573.99,872.21,1446.2,0,NA,NA,NA,0,0,0,0,1,1.41E-10,4.41E-10,8.64E-12,1.40E-09,0
47,11,1,1.78E-10,4.60E-10,5.50E-12,2.06E-09,594.81,891.15,1485.96,39.76,0.99,1.79,2.78,2.78,0,0,0,1,1.21E-10,3.13E-10,3.74E-12,1.40E-09,0
47,11,1,1.80E-10,4.10E-10,4.50E-12,2.06E-09,603.4,898.01,1501.41,15.45,1,1.48,2.48,-0.3,0,0,0,1,1.22E-10,2.79E-10,3.06E-12,1.40E-09,0
47,11,1,2.74E-10,4.06E-10,1.13E-11,2.06E-09,608.54,901.55,1510.09,8.68,1.14,1.41,2.55,0.07,0,0,0,1,1.86E-10,2.76E-10,7.68E-12,1.40E-09,0
47,11,1,2.53E-10,3.34E-10,8.92E-12,2.06E-09,613.26,904.64,1517.9,7.81,1.56,1.66,3.22,0.67,0,0,0,1,1.72E-10,2.27E-10,6.07E-12,1.40E-09,0
47,11,1,2.65E-10,3.24E-10,1.01E-11,2.06E-09,614.79,905.55,1520.34,2.44,2.02,1.7,3.72,0.5,0,0,0,1,1.80E-10,2.20E-10,6.87E-12,1.40E-09,0
47,11,1,1.85E-10,3.16E-10,6.01E-12,2.06E-09,617.95,906.58,1524.53,4.19,2.45,1.4,3.85,0.13,0,0,0,1,1.26E-10,2.15E-10,4.09E-12,1.40E-09,0
47,11,1,1.86E-10,2.47E-10,5.79E-12,2.06E-09,618.72,906.98,1525.7,1.17,2.5,1.29,3.79,-0.06,0,0,0,1,1.26E-10,1.68E-10,3.94E-12,1.40E-09,0
47,11,1,1.61E-10,2.08E-10,3.63E-12,2.06E-09,619.34,907.31,1526.65,0.95,2.38,1.19,3.57,-0.22,0,0,0,1,1.09E-10,1.41E-10,2.47E-12,1.40E-09,0
47,11,1,2.23E-10,2.83E-10,7.71E-12,2.06E-09,618.98,907.47,1526.45,-0.2,2.85,1.11,3.96,0.39,0,0,0,1,1.52E-10,1.92E-10,5.24E-12,1.40E-09,0
47,11,1,2.15E-10,2.43E-10,6.82E-12,2.06E-09,618.63,907.89,1526.52,0.07,2.74,2.11,4.85,0.89,0,0,0,1,1.46E-10,1.65E-10,4.64E-12,1.40E-09,0
47,11,1,2.14E-10,2.88E-10,7.01E-12,2.06E-09,618.83,908.13,1526.96,0.44,2.76,1.97,4.73,-0.12,0,0,0,1,1.46E-10,1.96E-10,4.77E-12,1.40E-09,0
47,11,1,2.94E-10,3.69E-10,1.21E-11,2.06E-09,619.23,908.27,1527.5,0.54,2.72,1.86,4.58,-0.15,0,0,0,1,2.00E-10,2.51E-10,8.23E-12,1.40E-09,0
47,11,1,2.84E-10,3.27E-10,9.61E-12,2.06E-09,620.18,908.46,1528.64,1.14,2.73,1.75,4.48,-0.1,0,0,0,1,1.93E-10,2.22E-10,6.53E-12,1.40E-09,0
47,11,1,2.31E-10,3.18E-10,7.83E-12,2.06E-09,619.88,908.43,1528.31,-0.33,3.78,1.71,5.49,1.01,0,0,0,1,1.57E-10,2.16E-10,5.32E-12,1.40E-09,0
47,11,1,2.44E-10,4.36E-10,1.07E-11,2.06E-09,620.37,908.59,1528.96,0.65,3.73,1.62,5.35,-0.14,0,0,0,1,1.66E-10,2.96E-10,7.28E-12,1.40E-09,0
47,11,1,2.70E-10,5.62E-10,1.58E-11,2.06E-09,621.56,908.67,1530.23,1.27,3.59,1.54,5.13,-0.22,0,0,0,1,1.84E-10,3.82E-10,1.07E-11,1.40E-09,0
47,11,1,2.12E-10,7.77E-10,1.15E-11,2.06E-09,622.07,908.86,1530.93,0.7,3.54,1.4,4.94,-0.19,0,0,0,1,1.44E-10,5.28E-10,7.82E-12,1.40E-09,0
47,11,1,2.00E-10,6.32E-10,5.41E-12,2.06E-09,622.37,908.92,1531.29,0.36,3.38,1.34,4.72,-0.22,0,0,0,1,1.36E-10,4.30E-10,3.68E-12,1.40E-09,0
47,11,1,1.80E-10,2.83E-10,2.46E-12,2.06E-09,621.87,909.02,1530.89,-0.4,3.27,1.28,4.55,-0.17,0,0,0,1,1.22E-10,1.92E-10,1.67E-12,1.40E-09,0
47,11,1,1.93E-10,1.90E-10,2.72E-12,2.06E-09,621.39,909.38,1530.77,-0.12,3.05,1.34,4.39,-0.16,0,0,0,1,1.31E-10,1.29E-10,1.85E-12,1.40E-09,0
47,11,1,1.33E-10,1.18E-10,2.39E-12,2.06E-09,621.31,909.45,1530.76,-0.01,3.04,1.29,4.33,-0.06,0,1,0,1,9.04E-11,8.02E-11,1.63E-12,1.40E-09,0
47,11,1,1.60E-10,1.60E-10,3.94E-12,2.06E-09,620.78,909.71,1530.49,-0.27,2.89,1.19,4.08,-0.25,0,1,0,1,1.09E-10,1.09E-10,2.68E-12,1.40E-09,0
47,11,1,1.63E-10,1.85E-10,4.54E-12,2.06E-09,620.78,909.71,1530.49,0,2.89,1.19,4.08,0,0,1,0,1,1.11E-10,1.26E-10,3.09E-12,1.40E-09,0
47,11,1,2.22E-10,3.32E-10,8.72E-12,2.06E-09,621.09,909.84,1530.93,0.44,2.86,1.15,4.01,-0.07,0,1,0,1,1.51E-10,2.26E-10,5.93E-12,1.40E-09,0
47,11,1,3.48E-10,4.31E-10,1.78E-11,2.06E-09,620.67,910.01,1530.68,-0.25,2.7,1.27,3.97,-0.04,0,1,0,1,2.37E-10,2.93E-10,1.21E-11,1.40E-09,0
47,11,1,1.93E-10,2.96E-10,6.60E-12,2.06E-09,621.01,910.12,1531.13,0.45,2.61,1.33,3.94,-0.03,0,1,0,1,1.31E-10,2.01E-10,4.49E-12,1.40E-09,0
47,11,1,2.02E-10,1.89E-10,5.69E-12,2.06E-09,620.64,910.22,1530.86,-0.27,2.52,1.29,3.81,-0.13,0,1,0,1,1.37E-10,1.29E-10,3.87E-12,1.40E-09,0
47,11,1,1.43E-10,1.59E-10,3.42E-12,2.06E-09,620.29,910.29,1530.58,-0.28,2.47,1.25,3.72,-0.09,0,1,0,1,9.72E-11,1.08E-10,2.33E-12,1.40E-09,0
47,11,1,1.31E-10,1.77E-10,3.03E-12,2.06E-09,621.01,910.14,1531.15,0.57,2.46,1.21,3.67,-0.05,0,1,0,1,8.91E-11,1.20E-10,2.06E-12,1.40E-09,0
47,11,1,1.45E-10,2.52E-10,4.47E-12,2.06E-09,620.96,910.26,1531.22,0.07,3.06,1.17,4.23,0.56,0,1,0,1,9.86E-11,1.71E-10,3.04E-12,1.40E-09,0
47,11,1,1.39E-10,3.04E-10,3.57E-12,2.06E-09,620.96,910.26,1531.22,0,3.06,1.17,4.23,0,0,1,0,1,9.45E-11,2.07E-10,2.43E-12,1.40E-09,0
47,11,1,1.43E-10,2.12E-10,3.68E-12,2.06E-09,623.45,910.4,1533.85,2.63,3.48,1.1,4.58,0.35,0,1,0,1,9.72E-11,1.44E-10,2.50E-12,1.40E-09,0
47,11,1,1.20E-10,1.33E-10,2.45E-12,2.06E-09,614.48,908.38,1522.86,-10.99,3.37,1.07,4.44,-0.14,0,1,0,1,8.16E-11,9.04E-11,1.67E-12,1.40E-09,0
47,11,1,2.98E-10,3.39E-10,1.66E-12,2.06E-09,579.07,901.41,1480.48,-42.38,3.45,1.05,4.5,0.06,0,1,1,1,2.03E-10,2.31E-10,1.13E-12,1.40E-09,0
47,11,0.323736843,0.676259703,3.46E-06,3.13E-08,2.06E-09,425.53,875.01,1300.54,-179.94,3.24,1.07,4.31,-0.19,0,1,1,0.220141053,0.459856598,2.35E-06,2.13E-08,1.40E-09,1
47,11,2.36E-07,0.999999762,7.10E-10,8.78E-12,2.06E-09,360.6,853.98,1214.58,-85.96,3.2,1.04,4.24,-0.07,0,1,1,1.60E-07,0.679999838,4.83E-10,5.97E-12,1.40E-09,1
47,11,1.36E-07,0.999999881,6.50E-10,6.87E-12,2.06E-09,292.67,811.07,1103.74,-110.84,3.16,0.99,4.15,-0.09,0,1,1,9.25E-08,0.679999919,4.42E-10,4.67E-12,1.40E-09,1
47,11,1.69E-07,0.999999881,5.49E-10,6.82E-12,2.06E-09,287.83,797.32,1085.15,-18.59,3.16,0.97,4.13,-0.02,0,1,1,1.15E-07,0.679999919,3.73E-10,4.64E-12,1.40E-09,1
47,11,2.22E-07,0.999999762,5.97E-10,9.73E-12,2.06E-09,285.52,787.96,1073.48,-11.67,3.24,0.95,4.19,0.06,0,1,1,1.51E-07,0.679999838,4.06E-10,6.62E-12,1.40E-09,1
47,11,2.19E-07,0.999999762,7.20E-10,1.17E-11,2.06E-09,283.26,782.11,1065.37,-8.11,3.5,0.92,4.42,0.23,0,1,1,1.49E-07,0.679999838,4.90E-10,7.96E-12,1.40E-09,1
47,11,1.05E-07,0.999999881,8.72E-10,3.88E-12,2.06E-09,282.11,778.23,1060.34,-5.03,3.57,0.9,4.47,0.05,0,1,1,7.14E-08,0.679999919,5.93E-10,2.64E-12,1.40E-09,1
47,11,1.50E-07,0.999999881,1.44E-08,1.52E-11,2.06E-09,278.58,774.01,1052.59,-7.75,3.67,0.88,4.55,0.08,0,1,1,1.02E-07,0.679999919,9.79E-09,1.03E-11,1.40E-09,1
47,11,1.04E-05,0.999582822,0.000406701,7.51E-08,2.06E-09,278.56,770.62,1049.18,-3.41,3.71,0.85,4.56,0.01,0,1,1,7.07E-06,0.679716319,0.000276557,5.11E-08,1.40E-09,1
47,11,4.27E-06,3.09E-05,0.999956133,8.68E-06,2.06E-09,279.21,769.99,1049.2,0.02,3.66,0.83,4.49,-0.07,0,1,1,2.90E-06,2.10E-05,0.99997017,5.90E-06,1.40E-09,1
47,11,4.08E-08,4.61E-08,0.999999881,7.74E-08,2.06E-09,279.21,769.99,1049.2,0,3.66,0.83,4.49,0,0,1,1,2.77E-08,3.13E-08,0.999999919,5.26E-08,1.40E-09,1
47,11,5.86E-08,7.01E-08,0.999999762,1.13E-07,2.06E-09,279.95,769.55,1049.5,0.3,3.83,0.98,4.81,0.32,0,1,1,3.98E-08,4.77E-08,0.999999838,7.68E-08,1.40E-09,1
47,11,3.91E-08,5.51E-08,0.999999881,9.17E-08,2.06E-09,280.6,769.4,1050,0.5,3.81,0.95,4.76,-0.05,0,1,1,2.66E-08,3.75E-08,0.999999919,6.24E-08,1.40E-09,1
47,11,3.58E-08,5.76E-08,0.999999881,7.49E-08,2.06E-09,281.24,769.36,1050.6,0.6,3.74,0.96,4.7,-0.06,0,1,1,2.43E-08,3.92E-08,0.999999919,5.09E-08,1.40E-09,1
47,11,5.86E-06,0.001169951,0.99880897,1.52E-05,2.06E-09,284.12,769.33,1053.45,2.85,3.64,0.94,4.58,-0.12,0,1,3,3.98E-06,0.000795567,0.9991901,1.03E-05,1.40E-09,1
47,11,2.06E-09,2.06E-09,2.06E-09,2.06E-09,1,284.73,769.38,1054.11,0.66,3.55,0.92,4.47,-0.11,0,1,3,0,0,0,0,0,3
47,11,2.06E-09,2.06E-09,2.06E-09,2.06E-09,1,284.73,769.38,1054.11,0,3.55,0.92,4.47,0,0,1,3,0,0,0,0,0,3
47,11,2.06E-09,2.06E-09,2.06E-09,2.06E-09,1,285.17,768.99,1054.16,0.05,3.47,1.17,4.64,0.17,0,1,3,0,0,0,0,0,3
47,11,2.06E-09,2.06E-09,2.06E-09,2.06E-09,1,285.47,769.06,1054.53,0.37,3.41,1.15,4.56,-0.08,0,1,3,0,0,0,0,0,3
47,11,2.06E-09,2.06E-09,2.06E-09,2.06E-09,1,285.47,769.06,1054.53,0,3.41,1.15,4.56,0,0,1,3,0,0,0,0,0,3
47,11,2.06E-09,2.06E-09,2.06E-09,2.06E-09,1,285.66,769.12,1054.78,0.25,3.32,1.12,4.44,-0.12,0,1,3,0,0,0,0,0,3
47,11,2.06E-09,2.06E-09,2.06E-09,2.06E-09,1,285.66,769.12,1054.78,0,3.32,1.12,4.44,0,0,1,3,0,0,0,0,0,3
47,11,2.06E-09,2.06E-09,2.06E-09,2.06E-09,1,286.11,769.12,1055.23,0.45,3.24,1.1,4.34,-0.1,0,1,3,0,0,0,0,0,3
47,11,2.06E-09,2.06E-09,2.06E-09,2.06E-09,1,286.1,769.23,1055.33,0.1,3.17,1.08,4.25,-0.09,0,1,3,0,0,0,0,0,3
47,11,2.06E-09,2.06E-09,2.06E-09,2.06E-09,1,286.1,769.23,1055.33,0,3.17,1.08,4.25,0,0,1,3,0,0,0,0,0,3
47,11,2.06E-09,2.06E-09,2.06E-09,2.06E-09,1,286.16,769.43,1055.59,0.26,3.09,1.5,4.59,0.34,0,1,3,0,0,0,0,0,3
47,11,2.06E-09,2.06E-09,2.06E-09,2.06E-09,1,286.16,769.43,1055.59,0,3.09,1.5,4.59,0,0,1,3,0,0,0,0,0,3
47,11,2.06E-09,2.06E-09,2.06E-09,2.06E-09,1,286.39,769.57,1055.96,0.37,3.04,1.47,4.51,-0.08,0,1,3,0,0,0,0,0,3
